gameId,playId,nflId,tackle,assist,forcedFumble,pff_missedTackle,V1,displayName,frameId,time,club,playDirection,x,y,s,a,dis,o,dir,event,weight,position,height_in,ballCarrierIndicator,tackleIndicator,football_dist_snap,orientation_snap,snap_tackle_time,speed_diff_bc_vs_tackle_snap,football_dist_t,orientation_t,speed_diff_bc_vs_tackle_t,player_start_x,player_start_y,x_dist_football,y_dist_football,ball_start_x,ball_start_y
2022100209,654,46199,1,0,0,0,734534,Josh Sweat,38,2022-10-02T13:24:44Z,PHI,left,13.97,19.91,1.62,0.33,0.22,239.39,143.44,tackle,253,DE,77,0,1,5.43202596731827,351.2,3,0.17,0.472651577812437,239.39,-0.22,12.32,18.23,0.749999694824199,5.3800006103516,13.0699996948242,23.6100006103516
2022100209,740,54492,1,0,0,0,736046,Devin Lloyd,38,2022-10-02T13:29:53Z,JAX,right,62.28,14.1,0.39,4.34,0.05,180.51,140.75,tackle,235,ILB,75,0,1,2.54064998630452,178.45,3,0.0999999999999996,1.14769278043475,180.51,1.41,41.9,18.38,1.4300018310547,-2.0999993133545,43.3300018310547,16.2800006866455
2022100209,764,46269,1,0,0,0,736547,Foyesade Oluokun,47,2022-10-02T13:30:17Z,JAX,right,61.52,32.26,2.7,4.48,0.16,257.04,344.74,tackle,215,ILB,74,0,1,5.54063101387032,282.01,5,-0.46,0.905205419001454,257.04,-0.86,67.6,26.41,-4.80999908447269,-2.7500001525879,62.7900009155273,23.6599998474121
2022100209,785,53462,0,1,0,0,737549,Tyson Campbell,14,2022-10-02T13:30:53Z,JAX,right,67.23,48.21,2.56,2.91,0.19,231.04,329.53,tackle,185,CB,74,0,1,7.34414692286755,177.14,1,3.05,0.441813694700092,231.04,0.21,69.56,47.85,-3.61999755859381,-6.3900009155273,65.9400024414062,41.4599990844727
2022100209,809,46269,1,0,0,0,738080,Foyesade Oluokun,41,2022-10-02T13:31:30Z,JAX,right,68.58,30.08,0.77,1.63,0.05,51.12,156.14,tackle,215,ILB,74,0,1,6.50455141413479,307.54,4,-0.06,1.95289685073836,51.12,0.28,68.9,23.25,-0.760000610351611,6.4599990844727,68.1399993896484,29.7099990844727
2022100209,861,46199,1,0,0,0,739270,Josh Sweat,52,2022-10-02T13:35:23Z,PHI,left,65.92,29.47,1.22,2.2,0.12,281.92,225.46,tackle,253,DE,77,0,1,5.09828298425217,4.99,5,0.03,0.00999633791418102,281.92,-0.98,69.15,24.33,0.699998474121088,5.0499991607666,69.8499984741211,29.3799991607666
2022100209,962,46188,1,0,0,0,740308,Kyzir White,27,2022-10-02T13:40:22Z,PHI,right,73.78,52.77,3.85,4.84,0.41,79.02,29.46,tackle,216,ILB,74,0,1,8.853529057389,322.5,2,-0.52,1.39671079239702,79.02,0.72,74.15,36.12,-4.16999664306641,7.81000030517581,69.9800033569336,43.9300003051758
2022100209,986,46199,1,0,0,0,741404,Josh Sweat,59,2022-10-02T13:40:59Z,PHI,right,75.3,33.46,1.47,0.96,0.16,119.29,159.67,tackle,253,DE,77,0,1,5.54909900025824,312.39,5,0.06,0.398123505276616,119.29,-0.55,76.02,35.29,-0.460002441406189,-5.5299997711182,75.5599975585938,29.7600002288818
2022100209,1036,46269,1,0,0,0,742347,Foyesade Oluokun,13,2022-10-02T13:44:46Z,JAX,left,70.51,37.84,5.9,3.17,0.61,344.43,331.33,tackle,215,ILB,74,0,1,2.39409834101686,359.46,1,-1.22,0.960829954607002,344.43,-0.94,73.04,30.76,-0.1399984741211,2.3900015258789,72.9000015258789,33.1500015258789
2022100209,1093,54492,0,1,0,0,743101,Devin Lloyd,21,2022-10-02T13:46:23Z,JAX,left,47.58,32.18,1.96,2.66,0.2,236.09,322.53,tackle,235,ILB,75,0,1,4.46189234629676,344.14,2,0.99,2.37227558067518,236.09,2.15,56.31,29.21,0.129998626708996,4.4599981689453,56.439998626709,33.6699981689453
2022100209,1182,46269,1,0,0,0,743612,Foyesade Oluokun,50,2022-10-02T13:48:56Z,JAX,left,31.06,5.22,7.97,1.21,0.8,265.94,165.24,tackle,215,ILB,74,0,1,5.25966771762417,68.36,4,-0.21,1.56821691737151,265.94,-0.21,25.23,24.17,5.2000003051758,-0.7900008392334,30.4300003051758,23.3799991607666
2022100209,1203,54492,0,1,0,0,744962,Devin Lloyd,23,2022-10-02T13:49:38Z,JAX,left,26.74,12.08,1.82,0.83,0.18,208.58,197.33,tackle,235,ILB,75,0,1,6.00080749444001,64.39,2,-3.92,0.566127322215264,208.58,-0.0900000000000001,24.31,17.21,5.9899992370605,-0.359999618530299,30.2999992370605,16.8500003814697
2022100209,1227,46156,1,0,0,0,745549,Arden Key,66,2022-10-02T13:50:23Z,JAX,left,13.23,21.6,3.02,4.99,0.22,213.43,264.72,tackle,240,OLB,77,0,1,2.56766347570867,341.26,6,-0.08,1.20353609682176,213.43,-0.91,25.26,21.21,1.1999990844727,2.2699995422363,26.4599990844727,23.4799995422363
2022100209,1360,38542,0,1,0,0,746681,Fletcher Cox,37,2022-10-02T13:59:31Z,PHI,right,34.41,20.02,0.79,2.45,0.09,180.02,99.27,tackle,310,DT,76,0,1,3.00193221162228,56.93,4,-0.22,3.30800611387944,180.02,-0.78,35.37,20.76,-0.500001068115196,2.9599993133545,34.8699989318848,23.7199993133545
2022100209,1431,46269,1,0,0,0,748006,Foyesade Oluokun,54,2022-10-02T14:01:58Z,JAX,left,71.44,40.35,3.16,5.05,0.33,337.1,353.3,tackle,215,ILB,74,0,1,6.25843158805753,68.06,5,-0.26,3.52132288263377,337.1,3.25,70.81,26.17,5.27999633789059,3.3600006866455,76.0899963378906,29.5300006866455
2022100209,1452,44902,1,0,0,0,749066,Shaquill Griffin,34,2022-10-02T14:02:36Z,JAX,left,62.67,17.41,0.58,3.58,0.07,174.44,261.74,tackle,198,CB,72,0,1,14.8446148421994,41.7,3,2.05,2.0999988861088,174.44,2.4,62.58,15.4,11.1500033569336,9.8000007629395,73.7300033569336,25.2000007629395
2022100209,1476,46269,1,0,0,0,750236,Foyesade Oluokun,50,2022-10-02T14:03:19Z,JAX,left,54.89,24.93,0.49,1.42,0.05,287.88,292.23,tackle,215,ILB,74,0,1,5.53049802720841,83.63,5,-0.38,7.29729265567314,287.88,5.3,56.53,26.83,4.5800006103516,-3.1000004577637,61.1100006103516,23.7299995422363
2022100209,1497,54466,1,0,0,0,752063,Travon Walker,47,2022-10-02T14:03:45Z,JAX,left,42.49,31.8,2.07,3.41,0.13,348.22,277.95,tackle,275,OLB,77,0,1,5.81807544467092,331.1,4,-0.09,0.378548107163357,348.22,0.04,47.29,31.84,0.820000610351599,-5.7600000762939,48.1100006103516,26.0799999237061
2022100209,1518,54466,1,0,0,0,753236,Travon Walker,47,2022-10-02T14:04:12Z,JAX,left,39.04,21.65,2.73,3.31,0.26,174.91,189.77,tackle,275,OLB,77,0,1,5.04999920457914,43.49,5,0.02,0.71449353613931,174.91,-0.9,41.69,34.39,0.999998626709001,-4.9499994659424,42.689998626709,29.4400005340576
2022100209,1539,47790,1,0,0,0,753638,Josh Allen,26,2022-10-02T14:04:30Z,JAX,left,39.12,23.17,0.13,0.38,0.03,113.22,46.01,tackle,262,OLB,77,0,1,2.09124405699966,193.93,2,0.06,0.989545461172255,113.22,0.09,37.62,21.88,1.3700016784668,1.5799990844727,38.9900016784668,23.4599990844727
2022100209,1560,46269,1,0,0,0,754604,Foyesade Oluokun,60,2022-10-02T14:05:14Z,JAX,left,25.4,8.44,3.16,4.89,0.34,176.33,227.85,tackle,215,ILB,74,0,1,5.286831326384,44.36,5,-0.15,2.10211771116957,176.33,1.96,34.01,27.03,4.0899984741211,-3.3499996948242,38.0999984741211,23.6800003051758
2022100209,1581,46456,1,0,0,0,756130,Darious Williams,59,2022-10-02T14:05:41Z,JAX,left,18.84,28.94,2.55,1.38,0.23,356.84,351.29,tackle,187,CB,69,0,1,18.3791424541892,65.19,6,0.01,1.61251430629355,356.84,1.07,22.36,41.55,2.0000006103516,-18.2699993133545,24.3600006103516,23.2800006866455
2022100209,1677,46188,1,0,0,0,757469,Kyzir White,48,2022-10-02T14:11:40Z,PHI,right,43.1,21.44,2,5.34,0.23,174.23,162.66,tackle,216,ILB,74,0,1,6.67114718556136,286.53,5,0.12,3.16796421470082,174.23,4.44,38.43,18.15,-3.6100003051758,5.6100002288818,34.8199996948242,23.7600002288818
2022100209,1740,52481,1,0,0,0,758845,Davon Hamilton,46,2022-10-02T14:13:29Z,JAX,left,43.26,16.43,4.13,2.72,0.55,149.73,188.2,tackle,310,DT,76,0,1,2.48090692365081,216.08,5,0.11,0.39824680064205,149.73,-1.52,44.25,21.27,0.930000305175803,2.2999996948242,45.1800003051758,23.5699996948242
2022100209,1791,54466,1,0,0,0,760555,Travon Walker,56,2022-10-02T14:17:41Z,JAX,left,37.42,44.61,0.62,2.15,0.08,322.67,351,tackle,275,OLB,77,0,1,5.80214600120506,148.86,6,-0.05,8.68990861263009,322.67,5.8,29.86,29.41,1.3200003051758,-5.6499997711182,31.1800003051758,23.7600002288818
2022100209,1819,54492,0,1,0,0,761973,Devin Lloyd,55,2022-10-02T14:18:20Z,JAX,left,22.27,23.3,2.52,2.88,0.27,187.6,271.93,tackle,235,ILB,75,0,1,5.8321592328349,328.62,6,-0.36,0.545893326508616,187.6,-1.21,27.94,31.91,5.249998626709,-2.5399991607666,33.189998626709,29.3700008392334
2022100209,1840,52481,1,0,0,0,762643,Davon Hamilton,43,2022-10-02T14:19:24Z,JAX,left,22.69,25.09,0.22,0.55,0.06,0.97,303.19,tackle,310,DT,76,0,1,3.75033352378318,21.94,5,-0.6,3.80422173760551,0.97,0.92,20.19,25.85,2.9699998474121,-2.2900005340576,23.1599998474121,23.5599994659424
2022100209,1868,47790,1,0,0,0,763493,Josh Allen,34,2022-10-02T14:20:21Z,JAX,left,20.73,22.2,2.43,0.92,0.25,19.27,199.62,tackle,262,OLB,77,0,1,3.55583941886846,250.77,3,-0.25,2.49611735519234,19.27,-2.42,20.93,22.21,1.2199996185303,3.3399992370605,22.1499996185303,25.5499992370605
2022100209,1971,35452,0,1,0,0,764026,Brandon Graham,35,2022-10-02T14:24:16Z,PHI,right,37.1,25.34,1.32,2.83,0.13,9.86,62.75,tackle,265,DE,74,0,1,6.86895225098013,358.36,3,0.15,4.25659539782675,9.86,-1.07,35.47,17.01,-0.629999847412101,6.8400003814697,34.8400001525879,23.8500003814697
2022100209,2038,44926,1,0,0,1,765122,Rayshawn Jenkins,30,2022-10-02T14:40:22Z,JAX,right,61.59,25.39,1.18,2.84,0.13,333.5,29.89,tackle,220,SS,73,0,1,6.57493787705708,168,3,2.09,0.494973398132519,333.5,-0.6,49.62,28.02,-1.16999923706049,-6.4700007629395,48.4500007629395,21.5499992370605
2022100209,2103,53462,1,0,0,0,765922,Tyson Campbell,12,2022-10-02T14:42:17Z,JAX,right,61.22,41.76,3.91,3.12,0.41,298.81,289.6,tackle,185,CB,74,0,1,10.2341876376875,282.76,1,-2.35,1.18511649802537,298.81,-0.23,66.88,40.13,-9.3100003051758,-4.2499989318848,57.5699996948242,35.8800010681152
2022100209,2259,52481,1,0,0,0,767056,Davon Hamilton,69,2022-10-02T14:51:37Z,JAX,right,36.2,51.4,0.57,1.51,0.07,341.41,34.16,tackle,310,DT,76,0,1,1.7638873324064,47.35,7,0.11,0.759606335729414,341.41,0.34,33.02,30.66,-1.3199992370605,-1.1700002288818,31.7000007629395,29.4899997711182
2022100209,2291,44902,1,0,0,0,768163,Shaquill Griffin,71,2022-10-02T14:52:53Z,JAX,right,37.2,19.36,3.82,2.1,0.39,197.91,195.25,tackle,198,CB,72,0,1,35.573155487003,34.84,7,-3.48,1.63572610486526,197.91,-0.43,44.95,12.63,-14.6200000762939,32.430001373291,30.3299999237061,45.060001373291
2022100209,2315,43787,1,0,0,0,769668,Roy Robertson-Harris,42,2022-10-02T14:53:35Z,JAX,right,36.04,15.92,1.33,2.87,0.11,288.09,201.47,tackle,294,DT,77,0,1,2.3257255829751,219.95,4,-0.13,3.64627075273151,288.09,-0.17,38.99,25.94,-1.1700003051758,-2.0099996948242,37.8199996948242,23.9300003051758
2022100209,2386,54478,1,0,0,0,771588,Jordan Davis,48,2022-10-02T14:57:48Z,PHI,left,85.22,28.45,1.33,2.03,0.14,177.75,22.89,tackle,340,DT,78,0,1,1.05118625951752,100.53,5,0.15,0.0806213283587947,177.75,0.31,81.06,23.7,1.02999633789059,-0.2100002288818,82.0899963378906,23.4899997711182
2022100209,2407,46199,1,0,0,0,772040,Josh Sweat,25,2022-10-02T14:58:26Z,PHI,left,65.33,22.07,4.36,3.15,0.45,358.23,333.32,tackle,253,DE,77,0,1,5.96315261743271,314.24,3,-1.17,2.33002157504238,358.23,-4.27,74.2,11.28,-3.3399993896484,4.9399993133545,70.8600006103516,16.2199993133545
2022100209,2431,48516,1,0,0,0,773199,T.J. Edwards,52,2022-10-02T14:58:59Z,PHI,left,66.62,11.22,0.44,1.54,0.03,104.4,127.17,tackle,240,ILB,73,0,1,4.99679792853143,97.37,5,-0.47,0.579827933603717,104.4,0.95,62.27,25.17,4.7599987792969,-1.5200003814697,67.0299987792969,23.6499996185303
2022100209,2452,48516,0,1,0,0,774727,T.J. Edwards,68,2022-10-02T15:00:33Z,PHI,left,49.94,7.83,0.35,1.06,0.02,180.17,208.76,tackle,240,ILB,73,0,1,21.6282501074396,101.94,7,-1.03,0.591354422834548,180.17,0.06,57.12,29.33,13.0600003051758,-17.2399998474121,70.1800003051758,12.0900001525879
2022100209,2483,48516,0,1,0,0,776031,T.J. Edwards,52,2022-10-02T15:01:14Z,PHI,left,44.15,25.2,1.42,2.9,0.16,281.9,347.53,tackle,240,ILB,73,0,1,6.6197360605598,99.54,5,-0.27,0.409999121689383,281.9,-0.99,45.06,27.7,5.0500006103516,-4.2799999237061,50.1100006103516,23.4200000762939
2022100209,2563,52545,0,1,0,0,777567,Josiah Scott,57,2022-10-02T15:03:38Z,PHI,left,29.27,36.19,0.8,1.34,0.13,146.75,225.29,tackle,175,CB,70,0,1,10.7735403630538,101.55,5,-0.38,1.69292715973398,146.75,0.6,33.35,33.98,2.6599983215332,-10.4399990844727,36.0099983215332,23.5400009155273
2022100209,2584,46199,1,0,0,0,778489,Josh Sweat,41,2022-10-02T15:04:18Z,PHI,left,28.01,31.1,1.69,2.76,0.18,230.91,259.2,tackle,253,DE,77,0,1,6.07012401523254,146.8,4,-0.1,1.69035466642816,230.91,0.48,28.02,35.15,0.9200005340576,-6.0000003814697,28.9400005340576,29.1499996185303
2022100209,2631,54492,1,0,0,0,780247,Devin Lloyd,54,2022-10-02T15:08:08Z,JAX,right,24.06,29.18,0.67,1.29,0.07,168.91,137.82,tackle,235,ILB,75,0,1,4.17346439907336,243.51,5,0.16,1.06569298848967,168.91,0.21,26.06,23.92,-4.1700006103516,-0.170000000000002,21.8899993896484,23.75
2022100209,2652,53462,0,1,0,0,781893,Tyson Campbell,81,2022-10-02T15:08:46Z,JAX,right,60.64,43.22,4.37,8.6,0.5,307.63,72.68,tackle,185,CB,74,0,1,12.2064445063988,233.25,8,-0.18,1.58902448850663,307.63,-2.56,26.46,41.68,-1.8200006103516,-12.0699993896484,24.6399993896484,29.6100006103516
2022100209,2673,46269,0,1,0,0,782948,Foyesade Oluokun,66,2022-10-02T15:09:28Z,JAX,right,64.1,35.92,0.84,1.64,0.09,56.18,310.8,tackle,215,ILB,74,0,1,5.64986797468839,266.48,6,-0.19,2.51002053119437,56.18,-0.31,64.37,32.74,-4.7300006103516,-3.0900003814697,59.6399993896484,29.6499996185303
2022100209,2694,47790,0,1,0,0,784408,Josh Allen,44,2022-10-02T15:10:08Z,JAX,right,70.22,28.64,0.49,2.35,0.07,134.52,96.02,tackle,262,OLB,77,0,1,4.61267778784874,316.13,5,-0.05,0.898053724929312,134.52,1.13,66.39,34.11,-0.919998779296904,-4.5199998474121,65.4700012207031,29.5900001525879
2022100209,2752,46269,1,0,0,0,785422,Foyesade Oluokun,35,2022-10-02T15:11:48Z,JAX,right,86.77,50.97,3.31,2.35,0.34,118.21,36.62,tackle,215,ILB,74,0,1,9.84101707536566,283.42,3,-2.27,1.92083192604083,118.21,0.57,84.23,33.19,-9.34000061035161,3.1000009155273,74.8899993896484,36.2900009155273
2022100209,2895,54466,0,1,0,0,787000,Travon Walker,47,2022-10-02T15:19:04Z,JAX,left,21.44,32.64,0.06,0.2,0.02,159.83,238.01,tackle,275,OLB,77,0,1,6.37419819032795,13.87,5,-0.11,2.40902414722689,159.83,1.22,20.28,29.86,1.4800002288818,-6.2000001525879,21.7600002288818,23.6599998474121
2022100209,2979,54478,1,0,0,0,788782,Jordan Davis,76,2022-10-02T15:24:06Z,PHI,right,40.32,49.18,0.81,1.2,0.06,145.99,59.14,tackle,340,DT,78,0,1,1.51607989559173,205.82,7,0.79,2.72459361106619,145.99,0.12,31.04,23.05,-1.3599996948242,0.669999313354499,29.6800003051758,23.7199993133545
2022100209,3000,43378,1,0,0,0,789229,Javon Hargrave,37,2022-10-02T15:24:51Z,PHI,right,40.65,47.98,0.23,0.73,0.22,242.65,8.54,tackle,305,DT,74,0,1,4.18306118955111,265.54,3,0.53,1.63416595744422,242.65,-0.2,39.9,37,-3.9200004577637,-1.4599990844727,35.9799995422363,35.5400009155273
2022100209,3053,46269,1,0,0,0,790605,Foyesade Oluokun,76,2022-10-02T15:26:31Z,JAX,left,29.51,42.35,1.26,2.39,0.13,70.5,224.39,tackle,215,ILB,74,0,1,8.61734195591988,17.2,7,-0.4,1.04938157243759,70.5,0.76,29.36,19.85,4.8099981689453,7.15,34.1699981689453,27
2022100209,3074,54492,1,0,0,0,792979,Devin Lloyd,53,2022-10-02T15:27:03Z,JAX,left,28.83,24.07,2.1,4.15,0.12,102.35,185.19,tackle,235,ILB,75,0,1,4.21001281736337,337.69,5,-0.42,0.276586979188242,102.35,-0.85,25.6,29.73,4.1900009155273,-0.410000305175799,29.7900009155273,29.3199996948242
2022100209,3098,44902,1,0,0,0,793091,Shaquill Griffin,7,2022-10-02T15:30:26Z,JAX,left,23.26,35.83,3.99,2.32,0.4,21.09,65.72,tackle,198,CB,72,0,1,4.97426359559703,44.63,0,-1.98,0.860234025564545,21.09,-1.85,20.77,34.98,4.7199997711182,-1.57000015258789,25.4899997711182,33.4099998474121
2022100209,3122,46269,1,0,0,0,793633,Foyesade Oluokun,39,2022-10-02T15:31:04Z,JAX,left,19.86,25.81,0.28,0.86,0.12,178.65,229.3,tackle,215,ILB,74,0,1,5.7569619811001,314.37,4,-0.49,1.69307510184197,178.65,-0.07,18.28,33.61,3.9900004577637,-4.1500009155273,22.2700004577637,29.4599990844727
2022100209,3143,47790,1,0,0,0,794881,Josh Allen,63,2022-10-02T15:31:40Z,JAX,left,18.66,14.33,0.03,0.11,0.02,309.82,308.2,tackle,262,OLB,77,0,1,6.43319433433059,37.04,6,-0.5,1.5565343934308,309.82,0.05,17.42,19.82,1.9200001525879,6.1399990844727,19.3400001525879,25.9599990844727
2022100209,3175,44926,1,0,0,0,796155,Rayshawn Jenkins,52,2022-10-02T15:32:51Z,JAX,left,18.74,30.19,0.12,0.39,0.01,173.64,328.01,tackle,220,SS,73,0,1,8.88020876776519,23.12,5,-0.16,2.96622649764229,173.64,3.1,16.21,18.01,3.0500002288818,8.3400003814697,19.2600002288818,26.3500003814697
2022100209,3276,43351,1,0,0,0,797149,James Bradberry,10,2022-10-02T15:37:12Z,PHI,right,56.53,32.39,3.68,4.31,0.38,182,171.68,tackle,212,CB,73,0,1,6.12294805916092,185.97,0,-0.15,0.356089396364842,182,-0.64,55.42,36.99,-5.0100001525879,-3.51999877929691,50.4099998474121,33.4700012207031
2022100209,3344,47888,1,0,0,0,797897,Chauncey Gardner-Johnson,32,2022-10-02T15:39:00Z,PHI,right,99.45,15.48,0.64,1.17,0.06,131.49,107.65,tackle,208,SS,71,0,1,10.0633589762964,111.79,3,-0.95,1.39702891044737,131.49,2.31,84.36,25.7,-0.260001525878906,-10.0599996566772,84.0999984741211,15.6400003433228
2022100209,3445,54492,0,1,0,0,799401,Devin Lloyd,48,2022-10-02T15:44:24Z,JAX,left,74.51,26.11,0.46,1.88,0.06,26.91,259.55,tackle,235,ILB,75,0,1,4.06355385745121,62.89,4,0.01,0.286353298709446,26.91,-0.27,73.28,29.29,4.0599963378906,0.1699990844727,77.3399963378906,29.4599990844727
2022100209,3473,52481,1,0,0,0,800153,Davon Hamilton,46,2022-10-02T15:45:05Z,JAX,left,72.45,18.08,0.91,1.43,0.1,1.65,229.47,tackle,310,DT,76,0,1,1.4396203738085,178.91,5,0.05,1.27455530108687,1.65,-0.65,72.84,26.26,1.35000244140619,0.500000228881799,74.1900024414062,26.7600002288818
2022100209,3494,53494,1,0,0,0,801179,Andre Cisco,28,2022-10-02T15:45:49Z,JAX,left,52.32,17.97,0.68,2.54,0.08,340.49,42.28,tackle,203,SS,72,0,1,17.0402627246376,162.64,3,-1.05,3.17874151987027,340.49,1.92,48.35,24.24,14.9099983215332,-8.2500002288818,63.2599983215332,15.9899997711182
2022100209,3518,46269,0,1,0,0,801739,Foyesade Oluokun,46,2022-10-02T15:46:31Z,JAX,left,45.94,30.35,1.47,3.04,0.15,323.81,338.62,tackle,215,ILB,74,0,1,5.66083126568823,53.43,4,0.06,2.65505206730566,323.81,-1.45,45.58,20.54,4.730001373291,3.1099996185303,50.310001373291,23.6499996185303
2022100209,3539,43352,0,1,0,0,802630,Adam Gotsis,43,2022-10-02T15:47:13Z,JAX,left,46.24,21.86,0.4,1.18,0.05,297.77,193.74,tackle,287,DE,76,0,1,2.46661830868529,294.2,5,-0.02,1.00687682840289,297.77,0.04,45.97,29.44,0.610001831054703,-2.3900007629395,46.5800018310547,27.0499992370605
2022100209,3560,52481,0,1,0,0,804350,Davon Hamilton,48,2022-10-02T15:47:57Z,JAX,left,41.62,19.91,0.17,0.53,0.04,5.71,280.32,tackle,310,DT,76,0,1,1.69047194262313,42.1,5,0.05,4.11928531484883,5.71,2.06,43.75,23.56,1.689998626709,0.040000381469703,45.439998626709,23.6000003814697
2022100209,3581,43787,1,0,0,0,804942,Roy Robertson-Harris,40,2022-10-02T15:48:40Z,JAX,left,35.66,27.95,1.89,1,0.26,153.74,324.07,tackle,294,DT,77,0,1,2.30783380509703,323.34,3,0.03,0.134535605343757,153.74,-0.91,36.94,21.5,1.06,2.0499992370605,38,23.5499992370605
2022100209,3602,47790,0,1,0,0,806398,Josh Allen,58,2022-10-02T15:50:26Z,JAX,left,34.41,19.8,0.76,2.2,0.39,79.98,152.04,tackle,262,OLB,77,0,1,6.61569285806019,35.1,5,-0.06,0.355105072378296,79.98,1.14,35.7,32.75,0.930001068115196,-6.5499992370605,36.6300010681152,26.2000007629395
2022100209,3633,54492,0,1,0,0,809272,Devin Lloyd,90,2022-10-02T15:51:37Z,JAX,left,32.3,49.68,0.19,0.31,0.12,244.69,26.61,tackle,235,ILB,75,0,1,4.29214562527957,12.06,9,-0.25,2.7658629101858,244.69,0.49,30.4,23.19,4.2500015258789,0.6000009155273,34.6500015258789,23.7900009155273
2022100210,56,41243,1,0,0,0,809438,C.J. Mosley,68,2022-10-02T13:03:11Z,NYJ,left,80.21,17.14,0.4,0.55,0.04,24.14,221.15,tackle,250,ILB,74,0,1,5.48976978034768,92.96,7,-0.29,1.6243146466414,24.14,0.82,79.93,25.5,5.19999725341799,-1.7600002288818,85.129997253418,23.7399997711182
2022100210,77,46253,1,0,0,0,811204,Marcell Harris,10,2022-10-02T13:03:47Z,NYJ,left,74.52,36.54,3.8,0.8,0.38,101.32,181.94,tackle,208,OLB,72,0,1,8.97224315514895,144.81,1,-1.82,0.424265643992605,101.32,-1.05,74.85,39.63,7.95999755859381,-4.13999832153321,82.8099975585938,35.4900016784668
2022100210,101,47786,0,1,0,0,812274,Quinnen Williams,58,2022-10-02T13:04:24Z,NYJ,left,68.58,49.78,0.64,2.1,0.08,143.29,11.58,tackle,303,NT,75,0,1,2.48781034349113,102.61,5,-0.01,0.718472069653703,143.29,1.55,73.22,27.45,1.0400021362305,2.2599990844727,74.2600021362305,29.7099990844727
2022100210,144,41243,1,0,0,0,812789,C.J. Mosley,15,2022-10-02T13:05:54Z,NYJ,left,62.98,18.4,2.69,3.71,0.29,279.68,187.6,tackle,250,ILB,74,0,1,9.31211202362712,113.14,1,-0.8,1.3446557085773,279.68,-0.85,61.68,25.23,9.1500018310547,1.7299990844727,70.8300018310547,26.9599990844727
2022100210,168,54491,1,0,0,0,814068,Jermaine Johnson,37,2022-10-02T13:06:29Z,NYJ,left,61.06,31.96,3.44,3.33,0.36,34.76,321.71,tackle,260,DE,76,0,1,4.35436590472746,86.51,3,-0.02,1.37538976742264,34.76,0.54,61.41,28.04,0.619998779296907,-4.3100004577637,62.0299987792969,23.7299995422363
2022100210,189,54469,1,0,0,0,814450,Ahmad Gardner,11,2022-10-02T13:07:08Z,NYJ,left,45.42,27.36,4.84,3.59,0.5,121.95,196.99,tackle,200,CB,75,0,1,3.85406365824759,136.71,1,-0.44,0.496788403914036,121.95,0.66,47.24,33.34,3.3700006103516,-1.8700006866455,50.6100006103516,31.4699993133545
2022100210,224,46211,1,0,0,0,815335,D.J. Reed,66,2022-10-02T13:08:11Z,NYJ,left,57.09,15.38,1.52,3.88,0.17,317.29,331.06,tackle,188,CB,69,0,1,11.6475766815988,36.56,6,-0.08,1.01533255179563,317.29,1.19,56.84,20.83,7.3200036621094,9.0599993896484,64.1600036621094,29.8899993896484
2022100210,245,47786,1,0,0,0,816297,Quinnen Williams,12,2022-10-02T13:08:51Z,NYJ,left,57.34,27.13,3.61,1.18,0.37,262.32,256.79,tackle,303,NT,75,0,1,3.26369403512088,240.44,1,2.32,1.06775393965605,262.32,1.21,60.4,27.66,0.890000915527303,-3.1399995422363,61.2900009155273,24.5200004577637
2022100210,285,43325,0,1,0,0,816661,Myles Jack,43,2022-10-02T13:12:25Z,PIT,right,21.36,30.4,2.12,0.63,0.2,284.46,5.71,tackle,244,ILB,73,0,1,5.61513216605356,259.73,4,0.05,0.373362589326042,284.46,-1.17,23.61,21.76,-4.8900006866455,2.7600004577637,18.7199993133545,24.5200004577637
2022100210,306,52510,0,1,0,0,818334,Alex Highsmith,48,2022-10-02T13:13:05Z,PIT,right,20.43,38.81,0.99,1.66,0.09,83.27,43.3,tackle,242,OLB,76,0,1,4.95025351813417,299.6,4,-0.25,1.23842561017849,83.27,0.28,22.41,24.9,-0.770000610351602,4.8900009155273,21.6399993896484,29.7900009155273
2022100210,327,45395,1,0,0,0,818948,Arthur Maulet,18,2022-10-02T13:13:46Z,PIT,right,25.37,52.33,2.55,3.9,0.26,153.33,341.64,tackle,190,CB,70,0,1,2.6524325095608,314.24,1,-0.74,0.19697666800804,153.33,1.01,29.55,46.3,-2.55,0.729998779296906,27,47.0299987792969
2022100210,441,44877,1,0,0,0,819556,Larry Ogunjobi,46,2022-10-02T13:19:51Z,PIT,right,82.78,40.31,4.37,2.33,0.45,333.44,36.22,tackle,305,DT,75,0,1,2.54080887718456,280.18,4,-0.11,1.24780042314589,333.44,0.149999999999999,80.08,27.35,-0.990003662109402,2.3400005340576,79.0899963378906,29.6900005340576
2022100210,488,54549,1,0,0,0,821372,DeMarvin Leal,42,2022-10-02T13:21:08Z,PIT,right,81.55,30.15,1.38,1.49,0.14,236.95,247.63,tackle,290,DE,76,0,1,6.06684595972196,255.44,4,0.92,2.65216994206862,236.95,0.17,84.84,35.12,-2.21000274658201,-5.6500006866455,82.629997253418,29.4699993133545
